time(ns),Re(J'=0;m=0:J'=0;m=0),Im(J'=0;m=0:J'=0;m=0),Re(J=1;m=-1:J=1;m=-1),Im(J=1;m=-1:J=1;m=-1),Re(J=1;m=-1:J=1;m=0),Im(J=1;m=-1:J=1;m=0),Re(J=1;m=-1:J=1;m=1),Im(J=1;m=-1:J=1;m=1),Re(J=1;m=0:J=1;m=-1),Im(J=1;m=0:J=1;m=-1),Re(J=1;m=0:J=1;m=0),Im(J=1;m=0:J=1;m=0),Re(J=1;m=0:J=1;m=1),Im(J=1;m=0:J=1;m=1),Re(J=1;m=1:J=1;m=-1),Im(J=1;m=1:J=1;m=-1),Re(J=1;m=1:J=1;m=0),Im(J=1;m=1:J=1;m=0),Re(J=1;m=1:J=1;m=1),Im(J=1;m=1:J=1;m=1),Re(J=1;m=-1:J'=0;m=0),Im(J=1;m=-1:J'=0;m=0),Re(J=1;m=0:J'=0;m=0),Im(J=1;m=0:J'=0;m=0),Re(J=1;m=1:J'=0;m=0),Im(J=1;m=1:J'=0;m=0),Re(J'=0;m=0:J=1;m=-1),Im(J'=0;m=0:J=1;m=-1),Re(J'=0;m=0:J=1;m=0),Im(J'=0;m=0:J=1;m=0),Re(J'=0;m=0:J=1;m=1),Im(J'=0;m=0:J=1;m=1)
40.400000000000006,0.7235469363570213,-3.8045331858874154e-17,0.0,0.0,-1.366828865693775e-33,1.552164599804866e-31,0.0,0.0,-2.0189343587271716e-17,-1.5245989926299098e-16,0.27645306364297556,1.5712799984746173e-16,-1.2878942844784768e-20,-7.20523895120968e-20,0.0,0.0,3.599943440578451e-32,-2.902385877438353e-33,0.0,0.0,2.7490536244734987e-33,-1.8931337073378977e-31,-0.3492734159331281,0.030943426865896153,4.825738027245848e-34,7.900120067225862e-33,-3.339664626770535e-17,1.4557376258765236e-16,-0.3492734159331283,-0.03094342686589618,-1.5866681348338675e-20,2.8649365640651966e-21
40.5,0.7233909805772815,-5.0834682329466835e-17,0.0,0.0,-1.345057851048184e-33,1.5524622256503438e-31,0.0,0.0,-2.03043832652845e-17,-1.5236392250980091e-16,0.27660901942271543,1.7093294282181232e-16,-1.2884163384418203e-20,-7.206207687707435e-20,0.0,0.0,3.6003075236220833e-32,-2.9030128050765362e-33,0.0,0.0,2.7132874194445557e-33,-1.8935296803385105e-31,-0.3493763764648466,0.03111857952154381,4.853663820318223e-34,7.898431340099558e-33,-3.3164148557674027e-17,1.4543445221961772e-16,-0.3493763764648467,-0.03111857952154385,-1.5857989777493698e-20,2.87633760848153e-21
40.6,0.7232087203221138,-5.959723816881257e-17,0.0,0.0,-1.3195094931786431e-33,1.5527135962178659e-31,0.0,0.0,-2.03960942223326e-17,-1.5224930237625059e-16,0.276791279677883,1.8065603402334443e-16,-1.28902873624275e-20,-7.207060470793619e-20,0.0,0.0,3.600644309051393e-32,-2.903885445041262e-33,0.0,0.0,2.672257766128403e-33,-1.893852944476343e-31,-0.3494970856916576,0.031244191523224912,4.877890748017836e-34,7.896191403967964e-33,-3.2977103313976455e-17,1.4526397820817864e-16,-0.3494970856916577,-0.031244191523224975,-1.5847409729180777e-20,2.8855535872498417e-21
40.7,0.7230110432271044,-6.73924823823939e-17,0.0,0.0,-1.2912826929619231e-33,1.5529135701270335e-31,0.0,0.0,-2.046156462771326e-17,-1.521212174045348e-16,0.27698895677289237,1.8963204216539825e-16,-1.2897065100648709e-20,-7.207783589624756e-20,0.0,0.0,3.600949482479005e-32,-2.904957615934549e-33,0.0,0.0,2.6276893932197377e-33,-1.894096949827847e-31,-0.3496287898313831,0.031314861708693,4.8975722005667426e-34,7.893512335015686e-33,-3.284151406883902e-17,1.450695971759714e-16,-0.34962878983138324,-0.031314861708693076,-1.5835427764373254e-20,2.892288533858379e-21
40.800000000000004,0.7228093561923985,-7.831243113839634e-17,0.0,0.0,-1.2615482709858574e-33,1.5530591320227416e-31,0.0,0.0,-2.0499049925428916e-17,-1.5198521192616587e-16,0.2771906438075984,2.0156165419452782e-16,-1.2904228622516984e-20,-7.20836862725448e-20,0.0,0.0,3.6012200008239636e-32,-2.9061767540049222e-33,0.0,0.0,2.5813940508369093e-33,-1.894258397469049e-31,-0.3497643287618754,0.03132833486962711,4.912064929670134e-34,7.890519914354623e-33,-3.2761022900632116e-17,1.4485924541650395e-16,-0.3497643287618755,-0.031328334869627196,-1.5822570521714317e-20,2.896357532061291e-21
40.900000000000006,0.7226149497944561,-8.929929549723187e-17,0.0,0.0,-1.2314978831835607e-33,1.5531494429689821e-31,0.0,0.0,-2.0508006875707415e-17,-1.5184695154047333e-16,0.27738505020554083,2.1339978666535392e-16,-1.291150320238635e-20,-7.20881262570304e-20,0.0,0.0,3.601454171894636e-32,-2.907486164321128e-33,0.0,0.0,2.535192048592332e-33,-1.8943372619686573e-31,-0.3498965374061083,0.031285532974989226,4.920948667235341e-34,7.887347836721517e-33,-3.2736835895494944e-17,1.4464120756752206e-16,-0.3498965374061084,-0.03128553297498932,-1.5809381324243185e-20,2.89769072946869e-21
41.0,0.7224383875027824,-9.587057710203073e-17,0.0,0.0,-1.2022937866530735e-33,1.5531857985444622e-31,0.0,0.0,-2.0489073983676595e-17,-1.5171198192596507e-16,0.27756161249721445,2.2103578868485144e-16,-1.2918618805471205e-20,-7.209118017095735e-20,0.0,0.0,3.601651674212111e-32,-2.9088273685901014e-33,0.0,0.0,2.4908360732754257e-33,-1.8943366769945458e-31,-0.3500186357170376,0.03119041264905388,4.924035853322618e-34,7.884131784454984e-33,-3.2767760402475635e-17,1.4442378214292733e-16,-0.3500186357170378,-0.031190412649053985,-1.5796396873348378e-20,2.896332189822468e-21
41.1,0.7222889522069753,-1.0240289519125589e-16,0.0,0.0,-1.1750216612848328e-33,1.5531714996776844e-31,0.0,0.0,-2.0444001063382106e-17,-1.5158550167047463e-16,0.27771104779302147,2.284651146652189e-16,-1.2925320923008974e-20,-7.209292331945764e-20,0.0,0.0,3.601813518382644e-32,-2.910142448971085e-33,0.0,0.0,2.4499406095191274e-33,-1.8942626938289848e-31,-0.350124586378587,0.03104966170831895,4.921371374107464e-34,7.881003639383583e-33,-3.2850348382587126e-17,1.4421495797981422e-16,-0.35012458637858707,-0.031049661708319066,-1.5784125070811063e-20,2.892433816385088e-21
41.2,0.7221741784967849,-1.0763078254170944e-16,0.0,0.0,-1.1506484758647452e-33,1.553111644968458e-31,0.0,0.0,-2.037553295534048e-17,-1.5147215877913762e-16,0.27782582150321206,2.34783980451736e-16,-1.2931380351848834e-20,-7.209347705249851e-20,0.0,0.0,3.6019419539193395e-32,-2.9113762906567108e-33,0.0,0.0,2.4139199147235395e-33,-1.8941239278938508e-31,-0.35020940170247156,0.030872255944424394,4.913222657979313e-34,7.878086088880885e-33,-3.2979135307310057e-17,1.440221147038918e-16,-0.3502094017024717,-0.030872255944424516,-1.5773024921219065e-20,2.886244799961139e-21
41.300000000000004,0.7220994936460621,-1.1583175553702557e-16,0.0,0.0,-1.1299870838661938e-33,1.553012856418227e-31,0.0,0.0,-2.0287254367269804e-17,-1.5137587906921566e-16,0.2779005063539347,2.4411828353047837e-16,-1.2936601531676284e-20,-7.209300209367255e-20,0.0,0.0,3.6020403277285897e-32,-2.9124786336203993e-33,0.0,0.0,2.3839370002353444e-33,-1.8939311128077925e-31,-0.35026938450272016,0.030668904326843865,4.90006089452484e-34,7.875487854283682e-33,-3.314695990067822e-17,1.438517588113461e-16,-0.3502693845027204,-0.030668904326844,-1.5763489336260062e-20,2.8780972367840882e-21
41.400000000000006,0.7220679836707958,-1.1684650100783622e-16,0.0,0.0,-1.1136688618805777e-33,1.552882953001761e-31,0.0,0.0,-2.0183404355863007e-17,-1.5129973287307383e-16,0.2779320163292009,2.461841968888316e-16,-1.294082913275347e-20,-7.209169049314481e-20,0.0,0.0,3.602112902415131e-32,-2.9134058552789736e-33,0.0,0.0,2.3608654729222768e-33,-1.8936965848554668e-31,-0.35030229176376565,0.030451416049994778,4.882534508388625e-34,7.873299731917914e-33,-3.3345346725009095e-17,1.4370930499662727e-16,-0.3503022917637658,-0.03045141604999491,-1.5755831497271098e-20,2.868388715453428e-21
41.5,0.7220802935515238,-1.1535064082298513e-16,0.0,0.0,-1.1021252830654385e-33,1.552730588262993e-31,0.0,0.0,-2.006867005081147e-17,-1.512458444445424e-16,0.2779197064484728,2.45769150744677e-16,-1.2943952678016558e-20,-7.20897566087155e-20,0.0,0.0,3.602164644041871e-32,-2.9141224202416117e-33,0.0,0.0,2.3452654273697425e-33,-1.8934337229248386e-31,-0.3503074144431262,0.03023202612934883,4.861436322218584e-34,7.871591591358677e-33,-3.356493131723901e-17,1.4359891003114268e-16,-0.35030741444312635,-0.030232026129348978,-1.5750275242205848e-20,2.8575627820928795e-21
41.6,0.7221346631476342,-1.1133739871889425e-16,0.0,0.0,-1.0955788712971106e-33,1.552564869053888e-31,0.0,0.0,-1.9947969804492388e-17,-1.5121534630718235e-16,0.2778653368523626,2.4289008575695964e-16,-1.2945909080852638e-20,-7.208742754605286e-20,0.0,0.0,3.602200989953555e-32,-2.9146019500402306e-33,0.0,0.0,2.3373738836558834e-33,-1.8931563699043162e-31,-0.3502855715055421,0.030022717438988874,4.837666068121378e-34,7.870410424796581e-33,-3.379590636891791e-17,1.4352336393787851e-16,-0.3502855715055424,-0.03002271743898902,-1.574694973808213e-20,2.8460882551267833e-21
41.7,0.7222270929050558,-1.0516676369814668e-16,0.0,0.0,-1.09404353159009e-33,1.5523949726445845e-31,0.0,0.0,-1.9826236021926344e-17,-1.512083786059804e-16,0.2777729070949409,2.379146142247879e-16,-1.2946683078961688e-20,-7.208493349520394e-20,0.0,0.0,3.6022276077101614e-32,-2.9148278839094577e-33,0.0,0.0,2.3371095740588077e-33,-1.8928782612318146e-31,-0.35023902100654886,0.02983457617504955,4.8121900474595165e-34,7.869779488187898e-33,-3.4028467328855425e-17,1.434840405387193e-16,-0.35023902100654913,-0.029834576175049688,-1.5745888490569137e-20,2.834438374274283e-21
41.800000000000004,0.7223516265695932,-9.36301749565431e-17,0.0,0.0,-1.0973338208144527e-33,1.5522297787436726e-31,0.0,0.0,-1.970820750188168e-17,-1.5122413143400027e-16,0.27764837343040355,2.2747832128166764e-16,-1.2946305640582065e-20,-7.208249838605014e-20,0.0,0.0,3.6022501560776973e-32,-2.9147937204170937e-33,0.0,0.0,2.3440912276879324e-33,-1.8926124848172094e-31,-0.3501712954740293,0.029677214835923196,4.78599979099894e-34,7.869698521947798e-33,-3.425323675716744e-17,1.4348090680212644e-16,-0.35017129547402953,-0.02967721483592332,-1.5747032539071087e-20,2.8230707337775616e-21
41.900000000000006,0.722500732124837,-8.838365288124997e-17,0.0,0.0,-1.1050823300791098e-33,1.5520775315453016e-31,0.0,0.0,-1.9598240241672888e-17,-1.5126092620139288e-16,0.27749926787515977,2.2330075478580944e-16,-1.2944850507551624e-20,-7.208033125196597e-20,0.0,0.0,3.602274058417914e-32,-2.9145028481560373e-33,0.0,0.0,2.3576679153789684e-33,-1.892370994037158e-31,-0.35008697274373823,0.02955829214614249,4.7600715363555566e-34,7.870144988904281e-33,-3.446164868419065e-17,1.4351258791036487e-16,-0.3500869727437385,-0.02955829214614261,-1.5750237498172335e-20,2.8124088711008984e-21
42.0,0.722665757376191,-7.80202047715936e-17,0.0,0.0,-1.1167640139083406e-33,1.551945544863801e-31,0.0,0.0,-1.9500144386889633e-17,-1.5131633048164892e-16,0.27733424262380557,2.1406216643010678e-16,-1.2942429116276223e-20,-7.207861864095732e-20,0.0,0.0,3.6023042977555227e-32,-2.9139679909635996e-33,0.0,0.0,2.3769595241778844e-33,-1.8921641920924058e-31,-0.34999139659175166,0.029483153221652982,4.735328222583047e-34,7.871076222417749e-33,-3.464627699219103e-17,1.4357648270747128e-16,-0.349991396591752,-0.02948315322165309,-1.5755283943171928e-20,2.802826265034199e-21
42.1,0.7228374332272863,-6.75017496325897e-17,0.0,0.0,-1.1317260355710958e-33,1.551839960852484e-31,0.0,0.0,-1.941705342198857e-17,-1.5138729947779136e-16,0.2771625667727105,2.0472447521957537e-16,-1.293918419949763e-20,-7.207751835010918e-20,0.0,0.0,3.6023452413534285e-32,-2.91321030849004e-33,0.0,0.0,2.400905051603291e-33,-1.8920006019243102e-31,-0.3498903638208582,0.02945460605578631,4.712605511569342e-34,7.872432339983058e-33,-3.480109526906673e-17,1.4366892227493968e-16,-0.3498903638208585,-0.029454606055786405,-1.5761890505643124e-20,2.7946333486968922e-21
42.2,0.7230063958841845,-5.722723998239504e-17,0.0,0.0,-1.1492215125888097e-33,1.551765569876652e-31,0.0,0.0,-1.935132989004261e-17,-1.514703363482007e-16,0.2769936041158123,1.9552485037944642e-16,-1.2935282416470413e-20,-7.207715468590325e-20,0.0,0.0,3.6024005008808184e-32,-2.912258205771982e-33,0.0,0.0,2.428316158353865e-33,-1.8918866313361188e-31,-0.34978979579856084,0.029472842521982682,4.692623094835596e-34,7.874139748816335e-33,-3.4921659481047464e-17,1.4378536288453268e-16,-0.3497897957985612,-0.02947284252198277,-1.5769728949639338e-20,2.7880679720285546e-21
42.300000000000004,0.7231636990293447,-4.7984416461956114e-17,0.0,0.0,-1.1684454470738364e-33,1.551725695978254e-31,0.0,0.0,-1.9304509999128505e-17,-1.515616631451974e-16,0.276836300970652,1.8746109672158548e-16,-1.2930906385392652e-20,-7.207761537383684e-20,0.0,0.0,3.6024728323141747e-32,-2.9111459153017253e-33,0.0,0.0,2.45793330099748e-33,-1.8918264381946246e-31,-0.34969541276696553,0.029535503989364574,4.675962246991545e-34,7.876115050927521e-33,-3.500520895947159e-17,1.4392060354643505e-16,-0.3496954127669658,-0.029535503989364647,-1.5778440443423363e-20,2.7832895644150132e-21
42.400000000000006,0.723301288394818,-3.9376867651957914e-17,0.0,0.0,-1.1885711131208005e-33,1.5517221491911107e-31,0.0,0.0,-1.9277287520115944e-17,-1.5165739405449033e-16,0.2766987116051788,1.7998518392911902e-16,-1.2926246499283916e-20,-7.20789501598697e-20,0.0,0.0,3.602564077671546e-32,-2.9099119216074242e-33,0.0,0.0,2.4884817831916295e-33,-1.8918218958383112e-31,-0.3496124285614415,0.02963788377756737,4.663050259760297e-34,7.878269146490371e-33,-3.50506853746985e-17,1.440690178312914e-16,-0.34961242856144176,-0.029637883777567427,-1.578765222638783e-20,2.780377060843015e-21
42.5,0.723412414011128,-3.259467484329273e-17,0.0,0.0,-1.2087852445612534e-33,1.5517552428958547e-31,0.0,0.0,-1.9269535504098617e-17,-1.517537029637392e-16,0.27658758598886873,1.7427448779873053e-16,-1.2921492895517073e-20,-7.208117106752599e-20,0.0,0.0,3.6026751486494897e-32,-2.9085973014307973e-33,0.0,0.0,2.5187252081543354e-33,-1.8918726543159056e-31,-0.3495452817519768,0.029773251459202572,4.654152050162507e-34,7.880511335896369e-33,-3.50586733651991e-17,1.4422478959691942e-16,-0.34954528175197713,-0.029773251459202624,-1.5796993895044175e-20,2.779330473868832e-21
42.6,0.7234919595174789,-2.7629367706488023e-17,0.0,0.0,-1.2283205135184971e-33,1.5518238715849529e-31,0.0,0.0,-1.9280362637380156e-17,-1.5184697809759228e-16,0.27650804048251787,1.7040439426272563e-16,-1.291682792132567e-20,-7.208425420167733e-20,0.0,0.0,3.602806050308932e-32,-2.907244052238597e-33,0.0,0.0,2.547514073338171e-33,-1.8919762890284556e-31,-0.34949741677421553,0.029933277825679103,4.649368900033184e-34,7.882753232148878e-33,-3.5031270107263376e-17,1.4438214267141782e-16,-0.3494974167742158,-0.02993327782567915,-1.5806112592519434e-20,2.7800758274708225e-21
42.7,0.723536673030059,-2.4741832389298113e-17,0.0,0.0,-1.2464840023836284e-33,1.5519256419632918e-31,0.0,0.0,-1.930819958538349e-17,-1.5193395748136386e-16,0.2764633269699377,1.6856548573423655e-16,-1.2912419395038656e-20,-7.208814292635292e-20,0.0,0.0,3.602955941229071e-32,-2.9058934782238912e-33,0.0,0.0,2.5738276022827896e-33,-1.8921285249203665e-31,-0.3494711255033231,0.030108534471906995,4.64864396745064e-34,7.884912315180319e-33,-3.4971894183703784e-17,1.4453555538935839e-16,-0.3494711255033234,-0.030108534471907037,-1.5814686478144982e-20,2.7824730251339867e-21
42.800000000000004,0.7235452898711336,-2.3804166916687602e-17,0.0,0.0,-1.2626806353067905e-33,1.5520570483371685e-31,0.0,0.0,-1.935090951576884e-17,-1.5201184026909233e-16,0.276454710128863,1.686722118855906e-16,-1.2908414908381008e-20,-7.209275219197794e-20,0.0,0.0,3.6031232250921167e-32,-2.9045846964806023e-33,0.0,0.0,2.5968073361332184e-33,-1.8923235216925888e-31,-0.3494674561318634,0.030289038653314056,4.6517739280741125e-34,7.886914986822574e-33,-3.4885046506897734e-17,1.4467995208394044e-16,-0.34946745613186364,-0.0302890386533141,-1.5822435971289725e-20,2.7863261093976353e-21
42.900000000000006,0.7235185436262762,-2.4943426230744636e-17,0.0,0.0,-1.2764308343312398e-33,1.552213681813994e-31,0.0,0.0,-1.9405916178660963e-17,-1.5207837041758287e-16,0.2764814563737203,1.7087195644961e-16,-1.2904937352218774e-20,-7.209797374913205e-20,0.0,0.0,3.603305667532819e-32,-2.903353317128769e-33,0.0,0.0,2.615781483307908e-33,-1.892554203682292e-31,-0.3494861923520831,0.03046481245895431,4.6584258676351414e-34,7.888699017789778e-33,-3.477603768180263e-17,1.4481086512838452e-16,-0.34948619235208334,-0.030464812458954355,-1.5829132399411794e-20,2.79139528795381e-21
43.0,0.7234590681747125,-2.3879552848993235e-17,0.0,0.0,-1.287381983103481e-33,1.5523904619858495e-31,0.0,0.0,-1.9470342481541008e-17,-1.521318907244919e-16,0.27654093182528405,1.708329929340363e-16,-1.2902081780183281e-20,-7.210368196236693e-20,0.0,0.0,3.6035005313232984e-32,-2.9022303403806786e-33,0.0,0.0,2.630279523983256e-33,-1.8928126171091675e-31,-0.34952590193123156,0.030626425465641444,4.668158364872924e-34,7.890215314202201e-33,-3.465069701140424e-17,1.4492456280780097e-16,-0.34952590193123173,-0.030626425465641486,-1.5834603826611627e-20,2.797410054686507e-21
43.1,0.7233711991918893,-3.2396469133635225e-17,0.0,0.0,-1.2953136007373302e-33,1.552581879510281e-31,0.0,0.0,-1.9541152431138367e-17,-1.521713667931592e-16,0.2766288008081073,1.8031976194328447e-16,-1.2899913655314296e-20,-7.210973992914544e-20,0.0,0.0,3.6037047225825587e-32,-2.9012413014825626e-33,0.0,0.0,2.6400370602557208e-33,-1.8930902973236174e-31,-0.3495840500200752,0.03076549183309283,4.680445582834158e-34,7.891428968859542e-33,-3.4515078348200646e-17,1.4501814009678734e-16,-0.34958405002007537,-0.030765491833092885,-1.583873798783422e-20,2.8040827233200892e-21
43.2,0.7232606888449853,-3.8425649652191335e-17,0.0,0.0,-1.3001364337021537e-33,1.55278223830928e-31,0.0,0.0,-1.961528960812125e-17,-1.521963819609419e-16,0.2767393111550113,1.8736538199854574e-16,-1.2898468457729656e-20,-7.211600561511348e-20,0.0,0.0,3.60391494069804e-32,-2.9004056817837408e-33,0.0,0.0,2.644991368353993e-33,-1.8933786294572852e-31,-0.34965716914876577,0.030875096122705635,4.69470312814106e-34,7.892319599650605e-33,-3.43751772213727e-17,1.450895712265991e-16,-0.3496571691487659,-0.03087509612270571,-1.584148239761309e-20,2.8111217152443584e-21
43.300000000000004,0.72313435172548,-4.5138385759181665e-17,0.0,0.0,-1.3018859499063672e-33,1.552985886932875e-31,0.0,0.0,-1.9689805958293138e-17,-1.5220710556005248e-16,0.2768656482745166,1.9515130884970727e-16,-1.289775256957655e-20,-7.212233773651267e-20,0.0,0.0,3.6041278250011224e-32,-2.8997365915098114e-33,0.0,0.0,2.645268524107386e-33,-1.8936691873830264e-31,-0.3497410750143479,0.03095012674764802,4.710314441750532e-34,7.892881012279054e-33,-3.4236672199707596e-17,1.4513772466199338e-16,-0.349741075014348,-0.03095012674764811,-1.5842841833841408e-20,2.818243998518838e-21
43.400000000000006,0.7229996632790099,-5.2335624712001455e-17,0.0,0.0,-1.3007109540618793e-33,1.5531874299040635e-31,0.0,0.0,-1.9761975576915854e-17,-1.5220423801010555e-16,0.2770003367209867,2.0331077723060795e-16,-1.2897745299916482e-20,-7.212860115180155e-20,0.0,0.0,3.604340091909973e-32,-2.89924071774646e-33,0.0,0.0,2.641163318764326e-33,-1.893954038018336e-31,-0.34983111498989455,0.03098750159996805,4.7266565469834395e-34,7.893120255225282e-33,-3.410470139757241e-17,1.4516234269360727e-16,-0.3498311149898946,-0.03098750159996815,-1.5842873510450963e-20,2.8251861574548112e-21
43.5,0.7228643339588118,-5.914322850908427e-17,0.0,0.0,-1.2968582273392497e-33,1.5533819114854838e-31,0.0,0.0,-1.9829389269361386e-17,-1.521889371231337e-16,0.2771356660411848,2.1124239374869722e-16,-1.2898401868941507e-20,-7.21346715651844e-20,0.0,0.0,3.604548657187788e-32,-2.898918520208137e-33,0.0,0.0,2.6331134454408145e-33,-1.894226000607498e-31,-0.34992243488517577,0.030986276715246636,4.74312409457004e-34,7.893056160183714e-33,-3.398368253331375e-17,1.45163989221047e-16,-0.3499224348851759,-0.03098627671524674,-1.5841680343286638e-20,2.8317136757752217e-21
43.6,0.7227358829744555,-6.736537732808176e-17,0.0,0.0,-1.2906542208154655e-33,1.5535649661809007e-31,0.0,0.0,-1.989002692209803e-17,-1.52162730603601e-16,0.2772641170255411,2.204784410055581e-16,-1.2899657139555869e-20,-7.214043939211348e-20,0.0,0.0,3.6047507390978447e-32,-2.8987646480150985e-33,0.0,0.0,2.6216696082322595e-33,-1.8944788535315281e-31,-0.3500102489165562,0.030947635463747673,4.759150801262802e-34,7.892717480101153e-33,-3.387718216153189e-17,1.451439704036787e-16,-0.3500102489165563,-0.03094763546374779,-1.583940277754538e-20,2.837628134582653e-21
43.7,0.7226212348355983,-7.406710200675778e-17,0.0,0.0,-1.2824848981869337e-33,1.5537329322952923e-31,0.0,0.0,-1.9942306039554052e-17,-1.52127420033162e-16,0.2773787651643983,2.2819575818799204e-16,-1.2901429865722906e-20,-7.21458126880989e-20,0.0,0.0,3.604943939497727e-32,-2.8987685432711274e-33,0.0,0.0,2.607463282860731e-33,-1.8947074842532286e-31,-0.3500900981065375,0.030874762329346845,4.774227567668159e-34,7.892140748776506e-33,-3.378783678593015e-17,1.4510423365601381e-16,-0.3500900981065376,-0.030874762329346973,-1.5836209681125974e-20,2.842772152213517e-21
43.800000000000004,0.7225263599759968,-7.654975557516014e-17,0.0,0.0,-1.2727748289330675e-33,1.5538829269146278e-31,0.0,0.0,-1.998510612125463e-17,-1.5208498164420751e-16,0.27747364002399977,2.3174821436877657e-16,-1.2903627221198385e-20,-7.21507190944626e-20,0.0,0.0,3.6051263012300456e-32,-2.8989151919434576e-33,0.0,0.0,2.591173841352502e-33,-1.8949079810417562e-31,-0.35015808339245524,0.03077261149784815,4.787916770765981e-34,7.89136799055646e-33,-3.3717325679987454e-17,1.4504725094561988e-16,-0.3501580833924554,-0.03077261149784828,-1.583228881591086e-20,2.8470320194722643e-21
43.900000000000006,0.7224559777262605,-7.9723588028522e-17,0.0,0.0,-1.2619665820089263e-33,1.5540128826242933e-31,0.0,0.0,-2.0017769800368256e-17,-1.5203746892474727e-16,0.277544022273736,2.359350982270546e-16,-1.2906149378792092e-20,-7.215510680525583e-20,0.0,0.0,3.605296341463603e-32,-2.899185979495313e-33,0.0,0.0,2.5734966501872662e-33,-1.8950776679829663e-31,-0.35021106149852665,0.03064758590148167,4.799862445167433e-34,7.890444406165858e-33,-3.366639255088023e-17,1.449758925140005e-16,-0.3502110614985269,-0.030647585901481804,-1.5827837379690884e-20,2.850338104013079e-21
44.0,0.7224133359809832,-8.146678183397135e-17,0.0,0.0,-1.2505013684906902e-33,1.5541215480683026e-31,0.0,0.0,-2.00400827775402e-17,-1.519869215908591e-16,0.2775866640190133,2.3876927046856747e-16,-1.2908893927947278e-20,-7.215894460593198e-20,0.0,0.0,3.6054530618505894e-32,-2.899559607890018e-33,0.0,0.0,2.5551135724241635e-33,-1.895215087333111e-31,-0.3502467939983978,0.030507146782660078,4.809796282830021e-34,7.889416151708406e-33,-3.3634910812637044e-17,1.4489329700144336e-16,-0.3502467939983979,-0.03050714678266022,-1.5823053067834824e-20,2.852663205743377e-21
44.1,0.7224000773166834,-8.143882974671196e-17,0.0,0.0,-1.238801738022182e-33,1.5542084559799738e-31,0.0,0.0,-2.005223551126449e-17,-1.5193528475424428e-16,0.27759992268331307,2.398119680266375e-16,-1.2911759945509689e-20,-7.216222107441095e-20,0.0,0.0,3.605595937433635e-32,-2.900013031842681e-33,0.0,0.0,2.5366670637489693e-33,-1.8953199354041414e-31,-0.3502640428200579,0.03035937703654076,4.8175395828993756e-34,7.888328313247946e-33,-3.362198529806249e-17,1.448027435463776e-16,-0.35026404282005813,-0.030359377036540902,-1.581812603974422e-20,2.8540191360166065e-21
44.2,0.7224161963304475,-8.341156948086723e-17,0.0,0.0,-1.22725695881181e-33,1.5542738635273665e-31,0.0,0.0,-2.0054770329485175e-17,-1.5188434125242725e-16,0.277583803669549,2.4285281630728045e-16,-1.291465156897888e-20,-7.216494306724072e-20,0.0,0.0,3.6057248871144964e-32,-2.9005223753125886e-33,0.0,0.0,2.5187387669827276e-33,-1.8953929597982907e-31,-0.35026260855469266,0.030212523430170158,4.823001462178372e-34,7.8872231602771e-33,-3.362608181704546e-17,1.4470753079108837e-16,-0.3502626085546929,-0.030212523430170304,-1.581323209535902e-20,2.8544518632192763e-21
44.300000000000004,0.7224600878681168,-7.985572516829367e-17,0.0,0.0,-1.2162115158208845e-33,1.5543186706731531e-31,0.0,0.0,-2.0048518082342013e-17,-1.5183565915429487e-16,0.2775399121318796,2.404167495509771e-16,-1.2917480960933198e-20,-7.216713363654327e-20,0.0,0.0,3.605840229150236e-32,-2.9010637938989062e-33,0.0,0.0,2.5018331976122437e-33,-1.8954358268896135e-31,-0.3502433111482687,0.03007454321546331,4.826173784856521e-34,7.88613873912706e-33,-3.3645175110742915e-17,1.4461086691030664e-16,-0.35024331114826884,-0.03007454321546345,-1.5808527276821253e-20,2.8540356136528686e-21
44.400000000000006,0.7225286808761223,-7.463630814731267e-17,0.0,0.0,-1.2059569586110553e-33,1.554344322730417e-31,0.0,0.0,-2.0034528653626934e-17,-1.5179055546249342e-16,0.2774713191238742,2.363069456908992e-16,-1.2920170595211165e-20,-7.216882953677542e-20,0.0,0.0,3.6059426255535766e-32,-2.9016142546586117e-33,0.0,0.0,2.486366793030604e-33,-1.895450968965527e-31,-0.35020791570125737,0.02995267967242162,4.827123382116083e-34,7.885107843399806e-33,-3.3676905472551215e-17,1.445157738443111e-16,-0.35020791570125764,-0.029952679672421764,-1.580414401546348e-20,2.8528663383063354e-21
44.5,0.7226176481062493,-6.582716549586795e-17,0.0,0.0,-1.1967271307781209e-33,1.5543527034064887e-31,0.0,0.0,-2.001399959395939e-17,-1.517500760639133e-16,0.27738235189374716,2.285913225743598e-16,-1.292265483735044e-20,-7.217007848405376e-20,0.0,0.0,3.60603301943717e-32,-2.9021522115085057e-33,0.0,0.0,2.4726622884642803e-33,-1.8954414204089855e-31,-0.3501590090087745,0.029853088831882205,4.825982204916588e-34,7.884157374260097e-33,-3.371873459058535e-17,1.4442500792288042e-16,-0.3501590090087748,-0.029853088831882334,-1.580018885011425e-20,2.8510549535661463e-21
