time(ns),"Re(F'=0;m_F'=0,F'=0;m_F'=0)","Im(F'=0;m_F'=0,F'=0;m_F'=0)","Re(F=1;m_F=-1,F=1;m_F=-1)","Im(F=1;m_F=-1,F=1;m_F=-1)","Re(F=1;m_F=-1,F=1;m_F=0)","Im(F=1;m_F=-1,F=1;m_F=0)","Re(F=1;m_F=-1,F=1;m_F=1)","Im(F=1;m_F=-1,F=1;m_F=1)","Re(F=1;m_F=0,F=1;m_F=-1)","Im(F=1;m_F=0,F=1;m_F=-1)","Re(F=1;m_F=0,F=1;m_F=0)","Im(F=1;m_F=0,F=1;m_F=0)","Re(F=1;m_F=0,F=1;m_F=1)","Im(F=1;m_F=0,F=1;m_F=1)","Re(F=1;m_F=1,F=1;m_F=-1)","Im(F=1;m_F=1,F=1;m_F=-1)","Re(F=1;m_F=1,F=1;m_F=0)","Im(F=1;m_F=1,F=1;m_F=0)","Re(F=1;m_F=1,F=1;m_F=1)","Im(F=1;m_F=1,F=1;m_F=1)","Re(F=1;m_F=-1,F'=0;m_F'=0)","Im(F=1;m_F=-1,F'=0;m_F'=0)","Re(F=1;m_F=0,F'=0;m_F'=0)","Im(F=1;m_F=0,F'=0;m_F'=0)","Re(F=1;m_F=1,F'=0;m_F'=0)","Im(F=1;m_F=1,F'=0;m_F'=0)","Re(F'=0;m_F'=0,F=1;m_F=-1)","Im(F'=0;m_F'=0,F=1;m_F=-1)","Re(F'=0;m_F'=0,F=1;m_F=0)","Im(F'=0;m_F'=0,F=1;m_F=0)","Re(F'=0;m_F'=0,F=1;m_F=1)","Im(F'=0;m_F'=0,F=1;m_F=1)"
41.5,0.5034215146943042,1.7581262980522497e-15,0.0,0.0,-7.828792376476435e-36,1.7021158199906723e-35,0.0,0.0,-6.820346165063021e-18,-1.1171236281795825e-18,0.49657848530569826,1.9015627968900716e-15,1.6250033905767303e-34,-1.5685796617372605e-34,0.0,0.0,-2.2757570631919486e-35,-1.2131101700486007e-35,0.0,0.0,-9.874152546907215e-36,1.5469505656821304e-35,-8.926921609258864e-17,0.05471844532857039,-2.416816385290623e-35,-1.6739039555709374e-35,-1.96232348786016e-17,7.746313581689537e-17,8.926921609258864e-17,-0.05471844532857039,-1.8657446336251347e-34,1.5083943509751593e-34
41.6,0.5033357092510982,1.7632127679944211e-15,0.0,0.0,-6.018531076210112e-36,1.7444336166202747e-35,0.0,0.0,-6.829553748906684e-18,-1.1180123743781543e-18,0.49666429074890417,1.9054202879985598e-15,1.421877966754639e-34,-1.6889502832614627e-34,0.0,0.0,-2.37920056606431e-35,-9.592033902709866e-36,0.0,0.0,-8.016871472608001e-36,1.6033742945216002e-35,-8.917028049947732e-17,0.05479488856406232,-2.4920480237432495e-35,-1.4623149724229257e-35,-1.9615481325559435e-17,7.745206284768244e-17,8.917028049947732e-17,-0.05479488856406232,-1.7002350290293567e-34,1.6513344640351495e-34
41.7,0.5032385599362368,1.7683890234290008e-15,0.0,0.0,-4.913566386437162e-36,1.758539548830142e-35,0.0,0.0,-6.837819492243384e-18,-1.1189345791863226e-18,0.49676144006376566,1.9091998520759005e-15,1.2714146898493862e-34,-1.7829898313272457e-34,0.0,0.0,-2.445028249710358e-35,-6.770847460736376e-36,0.0,0.0,-6.935416669851496e-36,1.626884181538046e-35,-8.9261080286551e-17,0.05485235660477289,-2.567279662195876e-35,-1.1990042378387333e-35,-1.960980016023612e-17,7.743955207896075e-17,8.9261080286551e-17,-0.05485235660477289,-1.5798644075051544e-34,1.7679435036367204e-34
41.800000000000004,0.5031342154867132,1.7747587482862625e-15,0.0,0.0,-2.4215183626939123e-36,1.7914533906531662e-35,0.0,0.0,-6.8451045735205206e-18,-1.1198948151654761e-18,0.4968657845132894,1.9118494742016047e-15,1.0005807914199311e-34,-1.8958372890061853e-34,0.0,0.0,-2.5202598881629844e-35,-3.92615113174644e-36,0.0,0.0,-4.607937855223367e-36,1.664500000764359e-35,-9.315675207269097e-17,0.054889219357171934,-2.5578757073892976e-35,-9.380444919561854e-36,-1.9606311162277864e-17,7.742592368106537e-17,9.315675207269097e-17,-0.054889219357171934,-1.3090305090756994e-34,1.8883141251609227e-34
41.900000000000006,0.5030269718484197,1.77890241761858e-15,0.0,0.0,-6.112570624275895e-37,1.7773474584432987e-35,0.0,0.0,-6.851382133097889e-18,-1.120891509195579e-18,0.49697302815158284,1.916614508173517e-15,7.748858760620519e-35,-1.9560225997682864e-34,0.0,0.0,-2.5202598881629844e-35,-1.3400635599374078e-36,0.0,0.0,-2.73890183741593e-36,1.6786059329742266e-35,-8.983739721411884e-17,0.05490470177732243,-2.576683617002454e-35,-6.74733757371993e-36,-1.9605041356926877e-17,7.741150974726457e-17,8.983739721411884e-17,-0.05490470177732243,-1.1134282490988707e-34,1.9785920913040743e-34
42.0,0.5029211000895539,1.784074490827983e-15,0.0,0.0,1.1167196332811731e-36,1.753837571426853e-35,0.0,0.0,-6.856636576859856e-18,-1.1219169775970436e-18,0.4970788999104485,1.9202971399179563e-15,5.379062149362788e-35,-2.0011615828398623e-34,0.0,0.0,-2.501451978549828e-35,1.1167196332811731e-36,0.0,0.0,-9.697828394283872e-37,1.65979802336107e-35,-9.034663127713611e-17,0.05489888663309646,-2.576683617002454e-35,-4.308186795763684e-36,-1.960592743382727e-17,7.739664399071114e-17,9.034663127713611e-17,-0.05489888663309646,-8.990180795088855e-35,2.0538237297567007e-34
42.1,0.5028206808042374,1.7882232952975432e-15,0.0,0.0,2.350988701644575e-36,1.725625707007118e-35,0.0,0.0,-6.860862793569733e-18,-1.1229577524619185e-18,0.49717931919576513,1.9251922463868305e-15,3.723966103405007e-35,-2.046300565911438e-34,0.0,0.0,-2.4638361593235146e-35,3.7145621485984285e-36,0.0,0.0,3.937906075254663e-37,1.6409901137479134e-35,-9.457772811038881e-17,0.05487268375868664,-2.5578757073892976e-35,-1.7808739414957656e-36,-1.9608821621596337e-17,7.738165179418267e-17,9.457772811038881e-17,-0.05487268375868664,-7.673627122167893e-35,2.091439548983014e-34
42.2,0.5027294512495124,1.7944600359820856e-15,0.0,0.0,4.431613702600024e-36,1.6692019781676483e-35,0.0,0.0,-6.864065318851474e-18,-1.1239951770769002e-18,0.49727054875049015,1.927887608291686e-15,1.0908587575630828e-35,-2.031254238220913e-34,0.0,0.0,-2.3980084756774665e-35,6.065550850243004e-36,0.0,0.0,2.2628266253329035e-36,1.5798644075051544e-35,-9.180894466753193e-17,0.05482776807423212,-2.473240114130093e-35,6.58276836460481e-37,-1.9613500672908926e-17,7.736684095536794e-17,9.180894466753193e-17,-0.05482776807423212,-4.927672318647029e-35,2.0989627128282766e-34
42.300000000000004,0.5026506707625148,1.7971748136719447e-15,0.0,0.0,6.042040963226558e-36,1.570460452698576e-35,0.0,0.0,-6.866257476441316e-18,-1.1250062380100218e-18,0.4973493292374878,1.934106627257119e-15,-1.1472824864025526e-35,-2.008684746685125e-34,0.0,0.0,-2.3321807920314184e-35,8.416539551887579e-36,0.0,0.0,3.973170905779332e-36,1.537546610875552e-35,-9.554876239137714e-17,0.054766489787324596,-2.37920056606431e-35,3.197344634236622e-36,-1.9619677504830862e-17,7.735249343292469e-17,9.554876239137714e-17,-0.054766489787324596,-2.7459548035208636e-35,2.091439548983014e-34
42.400000000000006,0.5025870091144907,1.8044567930133993e-15,0.0,0.0,6.794357347752822e-36,1.5234406786656846e-35,0.0,0.0,-6.867460524128762e-18,-1.1259645927395286e-18,0.4974129908855119,1.9357313395166457e-15,-2.595491526615611e-35,-2.02373107437565e-34,0.0,0.0,-2.228737289159057e-35,1.034435028723613e-35,0.0,0.0,4.972341103978276e-36,1.4952288142459497e-35,-9.373543211302319e-17,0.05469176116729358,-2.2663531083853703e-35,5.3132344657167395e-36,-1.962701495044207e-17,7.733885835062479e-17,9.373543211302319e-17,-0.05469176116729358,-1.4482090402130582e-35,2.1064858766735392e-34
42.5,0.5025404614153441,1.8092518836217145e-15,0.0,0.0,8.204950568739567e-36,1.4341031080031908e-35,0.0,0.0,-6.867702827785624e-18,-1.1268417449185691e-18,0.49745953858465836,1.9399140912768787e-15,-4.6831694936759934e-35,-1.963545763613549e-34,0.0,0.0,-2.1064858766735392e-35,1.2366200570650465e-35,0.0,0.0,6.406444211981467e-36,1.4246991531966125e-35,-9.484605956859097e-17,0.054606925054988015,-2.1252937862866958e-35,7.52316384526264e-36,-1.9635141013180474e-17,7.732614646079921e-17,9.484605956859097e-17,-0.054606925054988015,6.770847460736376e-36,2.0538237297567007e-34
42.6,0.5025122920320944,1.8106791712317466e-15,0.0,0.0,9.73309322480854e-36,1.288341808501227e-35,0.0,0.0,-6.867019082270278e-18,-1.1276083146999522e-18,0.4974877079679082,1.9473968833996156e-15,-6.883694918415316e-35,-1.8506983059346095e-34,0.0,0.0,-1.9842344641880213e-35,1.410593220986745e-35,0.0,0.0,8.016871472608001e-36,1.288341808501227e-35,-9.69815968903365e-17,0.05451561081669535,-1.9936384189945996e-35,9.309915258512517e-36,-1.964366497655415e-17,7.731452620642136e-17,9.69815968903365e-17,-0.05451561081669535,3.004563560701767e-35,1.963545763613549e-34
42.7,0.5025030087752501,1.818544756273859e-15,0.0,0.0,1.0461899722318359e-35,1.2131101700486007e-35,0.0,0.0,-6.865449593011527e-18,-1.1282353491089406e-18,0.49749699122475244,1.948487964902371e-15,-8.360115823048109e-35,-1.8055593228630336e-34,0.0,0.0,-1.8243672324761902e-35,1.5516525430854195e-35,0.0,0.0,8.886737292216494e-36,1.222514124855179e-35,-9.712826776470446e-17,0.05442158375684789,-1.8337711872827685e-35,1.1378785315959743e-35,-1.9652193709590722e-17,7.730412145609852e-17,9.712826776470446e-17,-0.05442158375684789,4.525653250665807e-35,1.9108836166967106e-34
42.800000000000004,0.5025123673876848,1.8197069225714013e-15,0.0,0.0,1.1331765541926852e-35,1.0814548027565045e-35,0.0,0.0,-6.8630396269472605e-18,-1.1286956172751324e-18,0.49748763261231777,1.956273994820225e-15,-9.836536727680902e-35,-1.7077581928746193e-34,0.0,0.0,-1.664500000764359e-35,1.7021158199906723e-35,0.0,0.0,9.874152546907215e-36,1.1190706219828177e-35,-9.795263117132491e-17,0.054328594066035976,-1.6550960459577808e-35,1.3071497181143837e-35,-1.966034752224298e-17,7.729501092058881e-17,9.795263117132491e-17,-0.054328594066035976,6.065550850243004e-35,1.8356519782440842e-34
42.900000000000006,0.5025394051889427,1.827320938828179e-15,0.0,0.0,1.2084081926453116e-35,9.662563563759203e-36,0.0,0.0,-6.859838836437578e-18,-1.1289648373539068e-18,0.4974605948110599,1.957614104009474e-15,-1.1322361587120273e-34,-1.5949107351956797e-34,0.0,0.0,-1.4858248594393714e-35,1.814963277669612e-35,0.0,0.0,1.0720508479499262e-35,9.968192094972998e-36,-9.938682521274388e-17,0.054240231203999296,-1.476420904632793e-35,1.43880508540648e-35,-1.9667774963566743e-17,7.728722919577736e-17,9.938682521274388e-17,-0.054240231203999296,7.711242941394206e-35,1.7228045205651446e-34
43.0,0.5025825016288582,1.8314858369237368e-15,0.0,0.0,1.288341808501227e-35,8.346009890838241e-36,0.0,0.0,-6.8559007549974545e-18,-1.129022786036705e-18,0.4974174983711443,1.962369450042051e-15,-1.2638915260041235e-34,-1.4670169498262148e-34,0.0,0.0,-1.344765537340697e-35,1.88079096131566e-35,0.0,0.0,1.1707923734189984e-35,8.722168083101373e-36,-1.0045510102094899e-16,0.05415978921625181,-1.3306596051308295e-35,1.532844633472263e-35,-1.967416601652825e-17,7.728076931771775e-17,1.0045510102094899e-16,-0.05415978921625181,9.253491529673047e-35,1.587387571350417e-34
43.1,0.5026394625280828,1.8332959834259282e-15,0.0,0.0,1.3118516955176729e-35,7.005946330900834e-36,0.0,0.0,-6.8512823593871645e-18,-1.1288542474447875e-18,0.4973605374719197,1.9695778034898772e-15,-1.3805005656056944e-34,-1.3316000006114873e-34,0.0,0.0,-1.1190706219828177e-35,1.9654265545748647e-35,0.0,0.0,1.222514124855179e-35,7.311574862114628e-36,-9.943967577890852e-17,0.054090147880624655,-1.067348870546637e-35,1.664500000764359e-35,-1.9679263223681692e-17,7.727558666252037e-17,9.943967577890852e-17,-0.054090147880624655,1.0682892660272949e-34,1.4670169498262148e-34
43.2,0.5027076239636903,1.8397190713588666e-15,0.0,0.0,1.7021158199906723e-35,4.8430367253878245e-36,0.0,0.0,-6.846043688918935e-18,-1.128449765635977e-18,0.4972923760363122,1.9721156172665427e-15,-1.8469367240119781e-34,-1.2563683621588609e-34,0.0,0.0,-1.034435028723613e-35,2.4920480237432495e-35,0.0,0.0,1.6174802267314676e-35,5.712902544996317e-36,-1.0231551989655432e-16,0.054033673806215377,-1.0109251417071673e-35,2.2475451987722137e-35,-1.968287037392567e-17,7.727160397936727e-17,1.0231551989655432e-16,-0.054033673806215377,1.5648180798146291e-34,1.4143548029093763e-34
43.300000000000004,0.5027839711223637,1.843706092535502e-15,0.0,0.0,1.3682754243571427e-35,4.1024752843697834e-36,0.0,0.0,-6.840247509912759e-18,-1.1278061735898358e-18,0.4972160288776387,1.977062392745201e-15,-1.5497717521241039e-34,-1.0269118648783504e-34,0.0,0.0,-7.170515540015954e-36,2.040658193027491e-35,0.0,0.0,1.3071497181143837e-35,5.007605934502945e-36,-1.0310766296395458e-16,0.05399214469765439,-6.58276836460481e-36,1.852579096895925e-35,-1.9684858487856955e-17,7.726871731018953e-17,1.0310766296395458e-16,-0.05399214469765439,1.2902225994625428e-34,1.1660903960157092e-34
43.400000000000006,0.502865267010616,1.847602904703254e-15,0.0,0.0,1.38238135656701e-35,2.73890183741593e-36,0.0,0.0,-6.833959011153562e-18,-1.126926880998802e-18,0.4971347329893866,1.9820981066833195e-15,-1.609957062886205e-34,-8.726870060504662e-35,0.0,0.0,-5.242704804667402e-36,2.040658193027491e-35,0.0,0.0,1.3306596051308295e-35,3.573502826499754e-36,-1.0378799768231724e-16,0.053966698992033865,-4.631447742239813e-36,1.8713870065090817e-35,-1.9685168953341865e-17,7.726680252557517e-17,1.0378799768231724e-16,-0.053966698992033865,1.3842621475283258e-34,1.0306734468009817e-34
43.5,0.5029481856914423,1.8515670559903127e-15,0.0,0.0,1.3682754243571427e-35,1.2283915966092904e-36,0.0,0.0,-6.827245515017933e-18,-1.1258219130857106e-18,0.49705181430856027,1.9871471613903576e-15,-1.6513344640351495e-34,-7.071774014546882e-35,0.0,0.0,-3.185589690728399e-36,2.0312542382209128e-35,0.0,0.0,1.3400635599374078e-35,2.162909605513009e-36,-1.0434805372216974e-16,0.05395781201654488,-2.5155579107596953e-36,1.8995988709288166e-35,-1.9683813779152023e-17,7.72657221938357e-17,1.0434805372216974e-16,-0.05395781201654488,1.4594937859809522e-34,8.538790964373096e-35
43.6,0.5030294447114825,1.855889925730534e-15,0.0,0.0,1.3353615825341186e-35,-2.1452771902506747e-37,0.0,0.0,-6.8201761886641855e-18,-1.1245077025917304e-18,0.4969705552885202,1.991757876547191e-15,-1.6739039555709374e-34,-5.416677968589101e-35,0.0,0.0,-1.1666781431911204e-36,1.9842344641880213e-35,0.0,0.0,1.3259576277275403e-35,8.933757066249385e-37,-1.0191300126053109e-16,0.05396529874482882,-4.349329098042464e-37,1.9184067805419732e-35,-1.968087304826112e-17,7.726533249895663e-17,1.0191300126053109e-16,-0.05396529874482882,1.5008711871298967e-34,6.770847460736376e-35
43.7,0.5031059315854933,1.859486464718485e-15,0.0,0.0,1.3071497181143837e-35,-1.5847133217022963e-36,0.0,0.0,-6.8128217402887604e-18,-1.1230066466443221e-18,0.4968940684145092,1.997145956191368e-15,-1.6776655374935687e-34,-3.799197741857633e-35,0.0,0.0,6.112570624275895e-37,1.946618644961708e-35,0.0,0.0,1.3071497181143837e-35,-4.49626589189525e-37,-1.0513104668886766e-16,0.053988342191299055,1.4047157492326336e-36,1.9184067805419732e-35,-1.9676489759317025e-17,7.726548993303792e-17,1.0513104668886766e-16,-0.053988342191299055,1.5422485882788412e-34,5.153367234004908e-35
43.800000000000004,0.5031748196011439,1.8634988968835378e-15,0.0,0.0,1.255427966678203e-35,-2.6801271198748155e-36,0.0,0.0,-6.8052540868832385e-18,-1.1213464490595992e-18,0.4968251803988587,2.002123224856127e-15,-1.670142373648306e-34,-2.2757570631919486e-35,0.0,0.0,2.3980084756774665e-36,1.8713870065090817e-35,0.0,0.0,1.2742358762913597e-35,-1.5839786377330324e-36,-1.0535737174750201e-16,0.05402554551469515,3.197344634236622e-36,1.8713870065090817e-35,-1.967086234093743e-17,7.726605750903337e-17,1.0535737174750201e-16,-0.05402554551469515,1.5648180798146291e-34,3.4606553688208144e-35
43.900000000000006,0.5032336687751787,1.8694476463660133e-15,0.0,0.0,1.2084081926453116e-35,-3.879131357713549e-36,0.0,0.0,-6.797545982085443e-18,-1.1195592764340659e-18,0.49676633122482383,2.0051370711491497e-15,-1.6325265544219929e-34,-5.830451980078546e-36,0.0,0.0,4.396348872075355e-36,1.7679435036367204e-35,0.0,0.0,1.222514124855179e-35,-2.7624117244323756e-36,-1.0339157553864222e-16,0.054075005040334106,5.242704804667402e-36,1.814963277669612e-35,-1.9664235205425568e-17,7.726691026897795e-17,1.0339157553864222e-16,-0.054075005040334106,1.5798644075051544e-34,1.692711865184094e-35
44.0,0.5032805085042353,1.871810058349814e-15,0.0,0.0,1.1425805089992635e-35,-4.995850990994722e-36,0.0,0.0,-6.789770595483773e-18,-1.11768076286432e-18,0.4967194914957672,2.01177960658821e-15,-1.587387571350417e-34,8.933757066249385e-36,0.0,0.0,5.9715113021772205e-36,1.664500000764359e-35,0.0,0.0,1.189600283032155e-35,-3.92615113174644e-36,-1.0551186626733716e-16,0.05413440068508968,6.770847460736376e-36,1.7773474584432987e-35,-1.9656887773522452e-17,7.726793989998805e-17,1.0551186626733716e-16,-0.05413440068508968,1.5798644075051544e-34,1.128474576789396e-36
44.1,0.5033138992776439,1.8785058908917688e-15,0.0,0.0,1.0579449157400588e-35,-6.100815680767672e-36,0.0,0.0,-6.7820010379631184e-18,-1.1157489030871572e-18,0.4966861007223585,2.014054840151227e-15,-1.5422485882788412e-34,2.440326272307069e-35,0.0,0.0,7.52316384526264e-36,1.5422485882788412e-35,0.0,0.0,1.1143686445795286e-35,-4.9253213299453847e-36,-1.0439479707162622e-16,0.05420109970394805,8.181440681723121e-36,1.6739039555709374e-35,-1.9649122447911848e-17,7.726905831341867e-17,1.0439479707162622e-16,-0.05420109970394805,1.5422485882788412e-34,-1.5422485882788412e-35
44.2,0.5033329717197219,1.880444786401943e-15,0.0,0.0,1.0038721756022335e-35,-6.91190678283505e-36,0.0,0.0,-6.774309831215172e-18,-1.1138028771096904e-18,0.49666702828028064,2.0210836226142356e-15,-1.504632769052528e-34,3.588784253060444e-35,0.0,0.0,8.604618648019145e-36,1.4576129950196365e-35,0.0,0.0,1.0696998592482816e-35,-5.818697036570323e-36,-1.0557276364650079e-16,0.05427226928893386,9.4039548065783e-36,1.626884181538046e-35,-1.9641252039180166e-17,7.727020008977104e-17,1.0557276364650079e-16,-0.05427226928893386,1.5347254244335786e-34,-2.694233052084683e-35
44.300000000000004,0.5033374421678632,1.8849264748197744e-15,0.0,0.0,8.745677970117819e-36,-7.85230226349288e-36,0.0,0.0,-6.7667683232094534e-18,-1.1118818509226317e-18,0.4966625578321393,2.0255831646967424e-15,-1.3842621475283258e-34,5.205088985441089e-35,0.0,0.0,1.0109251417071673e-35,1.288341808501227e-35,0.0,0.0,9.56852401569342e-36,-6.653298025654147e-36,-1.0554434354624839e-16,0.05434499334970991,1.1049646897729503e-35,1.4858248594393714e-35,-1.9633587153436708e-17,7.727132374127754e-17,1.0554434354624839e-16,-0.05434499334970991,1.4519706221356895e-34,-4.4668785331246925e-35
44.400000000000006,0.5033276049323216,1.8920102484515707e-15,0.0,0.0,8.087401133657338e-36,-8.322500003821796e-36,0.0,0.0,-6.759446055066224e-18,-1.1100237976534976e-18,0.49667239506768096,2.0274806215652845e-15,-1.3316000006114873e-34,6.206610172341678e-35,0.0,0.0,1.1237725993861069e-35,1.1472824864025526e-35,0.0,0.0,9.07481638834806e-36,-7.288064975098183e-36,-1.0585897178963403e-16,0.05441638879209039,1.2131101700486007e-35,1.3682754243571427e-35,-1.9626424036260577e-17,7.727241179354266e-17,1.0585897178963403e-16,-0.05441638879209039,1.421877966754639e-34,-5.444889833008836e-35
44.5,0.5033043022873491,1.8941558200008752e-15,0.0,0.0,6.958926556867942e-36,-9.07481638834806e-36,0.0,0.0,-6.75241008822662e-18,-1.1082643815822532e-18,0.49669569771265343,2.0342959517255846e-15,-1.222514124855179e-34,7.372700568357387e-35,0.0,0.0,1.2319180796617573e-35,9.827132772874324e-36,0.0,0.0,8.040381359624447e-36,-8.040381359624447e-36,-1.0553726653139483e-16,0.0544837167805367,1.3071497181143837e-35,1.2413220344683356e-35,-1.962003333426524e-17,7.727346973524385e-17,1.0553726653139483e-16,-0.0544837167805367,1.33912316445675e-34,-6.864887008802159e-35
44.6,0.5032688740772324,1.9009905659461788e-15,0.0,0.0,5.9715113021772205e-36,-9.756603111824986e-36,0.0,0.0,-6.7457243039286534e-18,-1.1066359439362106e-18,0.49673112592277013,2.0364187193580963e-15,-1.1134282490988707e-34,8.482367235533627e-35,0.0,0.0,1.2977457633078054e-35,8.604618648019145e-36,0.0,0.0,7.099985878966617e-36,-8.79269774415071e-36,-1.0680713618104648e-16,0.05454448481094025,1.3729774017604318e-35,1.1378785315959743e-35,-1.9614650185264708e-17,7.72745239288913e-17,1.0680713618104648e-16,-0.05454448481094025,1.2375604525457043e-34,-8.030977404817868e-35
44.7,0.50322308955451,1.903688402977093e-15,0.0,0.0,4.631447742239813e-36,-1.0038721756022335e-35,0.0,0.0,-6.739448689637778e-18,-1.105166624487118e-18,0.49677691044549255,2.0426733137073145e-15,-9.62964972193618e-35,9.441570625804613e-35,0.0,0.0,1.3917853113735884e-35,6.629788138637702e-36,0.0,0.0,5.7834322060456545e-36,-9.215875710446734e-36,-1.0571547797375317e-16,0.0545965359119186,1.4482090402130582e-35,9.639053676742758e-36,-1.961046598328692e-17,7.727561861439997e-17,1.0571547797375317e-16,-0.0545965359119186,1.1134282490988707e-34,-9.140644071994108e-35
44.800000000000004,0.5031690646758953,1.9086037722639188e-15,0.0,0.0,3.92615113174644e-36,-1.0297330513203239e-35,0.0,0.0,-6.7336386291373104e-18,-1.103879646922852e-18,0.4968309353241073,2.0467459511844048e-15,-8.764485879730976e-35,1.0156271191104564e-34,0.0,0.0,1.4294011305999016e-35,5.101645482568728e-36,0.0,0.0,5.1134004260769507e-36,-9.427464693594746e-36,-1.0588589885786875e-16,0.05463812191242651,1.4952288142459497e-35,8.087401133657338e-36,-1.9607622088494862e-17,7.727681216939707e-17,1.0588589885786875e-16,-0.05463812191242651,1.0532429383367696e-34,-9.968192094972998e-35
44.900000000000006,0.5031091685444911,1.9144457955950407e-15,0.0,0.0,2.0336052269225574e-36,-1.3071497181143837e-35,0.0,0.0,-6.728344214373557e-18,-1.1027927890281486e-18,0.4968908314555115,2.0497843614328983e-15,-7.748858760620519e-35,1.3767389836830631e-34,0.0,0.0,1.852579096895925e-35,3.879131357713549e-36,0.0,0.0,3.5147281089586396e-36,-1.2295670909601127e-35,-1.0826029947073998e-16,0.054667958432480415,1.9184067805419732e-35,7.241045201065291e-36,-1.9606205667779343e-17,7.727817281472602e-17,1.0826029947073998e-16,-0.054667958432480415,9.780112998841432e-35,-1.3654542379151692e-34
45.0,0.5030459229913858,1.918431969738728e-15,0.0,0.0,1.6692019781676483e-36,-1.0626468931433479e-35,0.0,0.0,-6.723609597817959e-18,-1.1019180511784262e-18,0.49695407700861666,2.0547607830647094e-15,-6.206610172341678e-35,1.1472824864025526e-34,0.0,0.0,1.4858248594393714e-35,1.7985063567581e-36,0.0,0.0,2.915225990039273e-36,-1.001521186900589e-35,-1.065045674327993e-16,0.054685260041011804,1.5516525430854195e-35,5.148665256601619e-36,-1.9606247762922012e-17,7.727977396980061e-17,1.065045674327993e-16,-0.054685260041011804,8.125016952883651e-35,-1.1472824864025526e-34
45.1,0.5029818994288923,1.923375291112813e-15,0.0,0.0,2.82118644197349e-37,-1.0532429383367696e-35,0.0,0.0,-6.719472404029492e-18,-1.1012615288368572e-18,0.49701810057111023,2.0587518936206272e-15,-4.513898307157584e-35,1.1811367237062345e-34,0.0,0.0,1.4952288142459497e-35,2.9387358770557188e-37,0.0,0.0,1.586917373610088e-36,-9.968192094972998e-36,-1.0694942699182524e-16,0.054689754847444455,1.5516525430854195e-35,3.5147281089586396e-36,-1.9607723593403493e-17,7.728168946994978e-17,1.0694942699182524e-16,-0.054689754847444455,6.545152545378497e-35,-1.1961830513967598e-34
45.2,0.502919617081408,1.9283287768822653e-15,0.0,0.0,-1.7603027903563755e-36,-1.2601299440814922e-35,0.0,0.0,-6.7159632182809455e-18,-1.1008234869574453e-18,0.49708038291859463,2.0628145784605873e-15,-2.915225990039273e-35,1.4895864413620027e-34,0.0,0.0,1.8337711872827685e-35,-1.92193326359444e-36,0.0,0.0,-4.49626589189525e-37,-1.2131101700486007e-35,-1.0749931863631074e-16,0.054681678618352283,1.8901949161222383e-35,1.5435710194235163e-36,-1.9610555013678495e-17,7.728398885666348e-17,1.0749931863631074e-16,-0.054681678618352283,5.341446330136474e-35,-1.515917514820422e-34
45.300000000000004,0.5028614465144754,1.9332094178182535e-15,0.0,0.0,-1.44144994769583e-36,-1.0226800852153901e-35,0.0,0.0,-6.713105168587807e-18,-1.1005986267351628e-18,0.4971385534855271,2.0668956862671505e-15,-2.1817175151261656e-35,1.233798870623073e-34,0.0,0.0,1.4576129950196365e-35,-2.6801271198748155e-36,0.0,0.0,-1.8403833430061439e-37,-9.780112998841432e-36,-1.0810680852120951e-16,0.0546617493052962,1.5140367238591063e-35,5.4072740137825225e-37,-1.9614614963376283e-17,7.728673294203581e-17,1.0810680852120951e-16,-0.0546617493052962,4.4950903975444274e-35,-1.2601299440814922e-34
45.400000000000006,0.5028095220504273,1.9369372469130295e-15,0.0,0.0,-2.403885947431578e-36,-1.0132761304088118e-35,0.0,0.0,-6.710913615311352e-18,-1.1005765282853044e-18,0.4971904779495755,2.0721016538276687e-15,-7.899322037525772e-36,1.2375604525457043e-34,0.0,0.0,1.43880508540648e-35,-3.644032487549091e-36,0.0,0.0,-1.1549231996828975e-36,-9.780112998841432e-36,-1.1065230978942621e-16,0.05463112360466134,1.476420904632793e-35,-4.9370762734536075e-37,-1.9619733676391935e-17,7.728996983135382e-17,1.1065230978942621e-16,-0.05463112360466134,3.1785367246234654e-35,-1.2751762717720175e-34
45.5,0.5027656661976656,1.9429063251862387e-15,0.0,0.0,-5.266214691683848e-36,-1.1190706219828177e-35,0.0,0.0,-6.709395959784973e-18,-1.1007422468230422e-18,0.49723433380233717,2.075078230671012e-15,1.758539548830142e-35,1.4594937859809522e-34,0.0,0.0,1.692711865184094e-35,-6.559258477588364e-36,0.0,0.0,-3.937906075254663e-36,-1.1026137010713057e-35,-1.0957081597749991e-16,0.0545913378183226,1.7397316392169855e-35,-3.3384039563352965e-36,-1.9625706353752897e-17,7.729373156363145e-17,1.0957081597749991e-16,-0.0545913378183226,7.711242941394206e-36,-1.515917514820422e-34
